dependence0,dependence1,dependence2,rural,religion0,religion1,religion2,religion3,religion4,religion6,annualpayment,monthlypayment,mark,attendance,am,cc,hv,pf,mathlevel,gender,socioeconomic
0,1,0,0,1,0,0,0,0,0,0,3,6.550000190734862,0.935000000000000,0.750000000000000,0.860000000000000,0.690000000000000,0.860000000000000,1,0.013863263882513,0.002197691098285
0,0,1,0,1,0,0,0,0,0,4,5,6.400000095367433,0.950000000000000,0.720000000000000,0.810000000000000,0.780000000000000,0.780000000000000,2,0.006403114340320,0.255440208852079
0,1,0,0,1,0,0,0,0,0,1,4,5.900000095367433,0.890000000000000,0.670000000000000,0.730000000000000,0.660000000000000,0.710000000000000,1,0.000253840469365,0.098237786331432
0,1,0,0,1,0,0,0,0,0,4,4,6.199999809265138,0.940000000000000,0.760000000000000,0.730000000000000,0.730000000000000,0.790000000000000,1,0.003478029134976,0.048842286868211
0,1,0,0,1,0,0,0,0,0,0,0,6.099999904632567,0.990000000000000,0.720000000000000,0.730000000000000,0.690000000000000,0.780000000000000,0,0.032399536717004,0.006488329037072
0,1,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.930000000000000,0.690000000000000,0.750000000000000,0.660000000000000,0.780000000000000,1,0.000490943883622,0.002709086782506
0,1,0,0,0,1,0,0,0,0,0,0,5.800000190734862,0.930000000000000,0.710000000000000,0.740000000000000,0.610000000000000,0.750000000000000,1,0.014434852481943,0.049384554738015
0,1,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.930000000000000,0.790000000000000,0.790000000000000,0.750000000000000,0.820000000000000,0,0.020635626813463,0.005504162406431
0,1,0,0,1,0,0,0,0,0,0,4,5.699999809265138,0.910000000000000,0.740000000000000,0.770000000000000,0.740000000000000,0.800000000000000,1,0.001474950841312,0.001943823099734
0,1,0,0,0,1,0,0,0,0,1,2,5.900000095367433,0.960000000000000,0.730000000000000,0.770000000000000,0.710000000000000,0.810000000000000,1,0.000001680351804,0.006661073282605
0,1,0,0,1,0,0,0,0,0,0,3,6.099999904632567,0.970000000000000,0.750000000000000,0.780000000000000,0.720000000000000,0.800000000000000,1,0.001278836048770,0.039931823454221
0,1,0,0,1,0,0,0,0,0,0,0,6.250000000000000,0.960000000000000,0.710000000000000,0.760000000000000,0.710000000000000,0.740000000000000,1,0.000297465918740,0.025022551446679
0,1,0,0,1,0,0,0,0,0,0,0,5.400000095367432,0.880000000000000,0.750000000000000,0.710000000000000,0.690000000000000,0.820000000000000,0,0.000295325874716,0.043337220102864
0,1,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.980000000000000,0.720000000000000,0.740000000000000,0.810000000000000,0.830000000000000,1,0.048238090638743,0.066436128603787
0,1,0,0,1,0,0,0,0,0,0,4,5.949999809265138,0.920000000000000,0.760000000000000,0.720000000000000,0.640000000000000,0.720000000000000,1,0.000267147003037,0.002090793519852
0,1,0,0,1,0,0,0,0,0,0,3,5.900000095367433,0.900000000000000,0.680000000000000,0.680000000000000,0.610000000000000,0.710000000000000,1,0.000296341698210,0.000016972226916
0,1,0,0,1,0,0,0,0,0,1,3,6.350000381469727,0.890000000000000,0.740000000000000,0.710000000000000,0.700000000000000,0.750000000000000,1,0.001704780579216,0.054829604975478
0,1,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.950000000000000,0.710000000000000,0.720000000000000,0.660000000000000,0.740000000000000,0,0.000013098447169,0.002564248313914
1,0,0,0,1,0,0,0,0,0,0,0,6.250000000000000,0.950000000000000,0.740000000000000,0.790000000000000,0.720000000000000,0.800000000000000,1,0.001201872568934,0.000061098074130
0,1,0,0,0,1,0,0,0,0,0,0,5.750000000000000,0.930000000000000,0.730000000000000,0.710000000000000,0.710000000000000,0.770000000000000,1,0.003239717878297,0.010296316148682
0,1,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.900000000000000,0.740000000000000,0.710000000000000,0.650000000000000,0.800000000000000,0,0.001092510031824,0.000957482100192
0,1,0,0,1,0,0,0,0,0,0,0,5.500000000000000,0.885000000000000,0.720000000000000,0.680000000000000,0.700000000000000,0.750000000000000,1,0.000013978556932,0.006951671943849
0,1,0,0,1,0,0,0,0,0,0,0,6.099999904632567,0.905000000000000,0.740000000000000,0.760000000000000,0.750000000000000,0.800000000000000,0,0.006838659758187,0.011268032891202
0,1,0,0,0,0,1,0,0,0,0,0,6.099999904632567,0.950000000000000,0.780000000000000,0.830000000000000,0.650000000000000,0.830000000000000,0,0.000013978556932,0.007104317340889
0,1,0,0,1,0,0,0,0,0,0,0,5.949999809265138,0.950000000000000,0.780000000000000,0.780000000000000,0.690000000000000,0.830000000000000,1,0.000057599779966,0.002821032648437
0,1,0,0,1,0,0,0,0,0,0,0,5.949999809265138,0.950000000000000,0.700000000000000,0.820000000000000,0.720000000000000,0.840000000000000,0,0.001191616623939,0.002320953248653
0,1,0,0,0,0,0,0,0,1,0,0,5.800000190734862,0.985000000000000,0.750000000000000,0.790000000000000,0.740000000000000,0.830000000000000,1,0.000001288583142,0.003551424571823
0,1,0,0,0,1,0,0,0,0,0,0,6.149999618530273,0.960000000000000,0.790000000000000,0.800000000000000,0.720000000000000,0.800000000000000,1,0.001884721259600,0.008358938972195
1,0,0,0,0,0,0,0,0,1,0,0,6.300000190734862,0.920000000000000,0.800000000000000,0.820000000000000,0.770000000000000,0.860000000000000,1,0.000003156510856,0.027628801494579
1,0,0,0,0,0,0,0,0,1,0,0,6.300000190734862,0.980000000000000,0.790000000000000,0.840000000000000,0.780000000000000,0.810000000000000,1,0.003716072894331,0.008926963594017
1,0,0,0,0,1,0,0,0,0,0,0,6.500000000000000,0.940000000000000,0.810000000000000,0.790000000000000,0.750000000000000,0.820000000000000,1,0.000017214944698,0.000036229405777
1,0,0,0,0,1,0,0,0,0,0,0,5.400000095367432,0.890000000000000,0.780000000000000,0.840000000000000,0.800000000000000,0.880000000000000,0,0.291118794991664,0.006286473168294
1,0,0,0,0,0,0,0,0,1,0,0,5.949999809265138,0.950000000000000,0.750000000000000,0.730000000000000,0.690000000000000,0.780000000000000,0,0.006098123986320,0.014434296630548
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.940000000000000,0.720000000000000,0.710000000000000,0.680000000000000,0.770000000000000,1,0.001692157983106,0.005532945029114
1,0,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.980000000000000,0.790000000000000,0.820000000000000,0.710000000000000,0.840000000000000,1,0.016858957600341,0.110047398046291
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.950000000000000,0.740000000000000,0.800000000000000,0.750000000000000,0.820000000000000,1,0.007728456313790,0.003152528041510
1,0,0,0,0,0,0,0,0,1,0,0,6.000000000000000,0.970000000000000,0.720000000000000,0.780000000000000,0.700000000000000,0.820000000000000,1,0.004814451644097,0.000049078775711
1,0,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.980000000000000,0.790000000000000,0.840000000000000,0.780000000000000,0.880000000000000,0,0.005319523399191,0.005621700423522
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.990000000000000,0.780000000000000,0.840000000000000,0.750000000000000,0.870000000000000,1,0.003711820662450,0.026010051021463
1,0,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.920000000000000,0.790000000000000,0.780000000000000,0.720000000000000,0.850000000000000,1,0.016519884783606,0.017029219864368
1,0,0,0,0,1,0,0,0,0,0,0,5.699999809265138,0.930000000000000,0.690000000000000,0.730000000000000,0.650000000000000,0.730000000000000,0,0.000346643508579,0.020534915317265
1,0,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.955000000000000,0.780000000000000,0.710000000000000,0.630000000000000,0.740000000000000,0,0.000272644151501,0.010482974348276
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.965000000000000,0.730000000000000,0.700000000000000,0.630000000000000,0.750000000000000,1,0.000080864577017,0.008688614324867
1,0,0,0,0,0,0,0,0,1,0,0,5.900000095367433,0.950000000000000,0.730000000000000,0.730000000000000,0.660000000000000,0.770000000000000,1,0.000003156510856,0.006286473168294
1,0,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.955000000000000,0.830000000000000,0.840000000000000,0.760000000000000,0.870000000000000,1,0.011966696090225,0.011500199571876
1,0,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.940000000000000,0.810000000000000,0.820000000000000,0.780000000000000,0.880000000000000,1,0.010243120294264,0.003324667914156
1,0,0,0,0,1,0,0,0,0,0,0,6.300000190734862,0.960000000000000,0.820000000000000,0.860000000000000,0.800000000000000,0.890000000000000,1,0.005440559727132,0.025164645825804
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.955000000000000,0.820000000000000,0.800000000000000,0.780000000000000,0.840000000000000,1,0.001331554614215,0.004417575945552
1,0,0,1,1,0,0,0,0,0,0,0,5.900000095367433,0.970000000000000,0.710000000000000,0.740000000000000,0.670000000000000,0.740000000000000,1,0.000204468448553,0.033277980956618
1,0,0,1,0,1,0,0,0,0,0,0,6.199999809265138,0.970000000000000,0.750000000000000,0.780000000000000,0.730000000000000,0.830000000000000,0,0.001808546580766,0.008635572056119
1,0,0,1,0,0,0,0,0,1,0,0,6.000000000000000,0.980000000000000,0.770000000000000,0.800000000000000,0.800000000000000,0.830000000000000,2,0.000152994491099,0.001923755279393
1,0,0,1,0,1,0,0,0,0,0,0,6.199999809265138,0.935000000000000,0.730000000000000,0.740000000000000,0.690000000000000,0.770000000000000,0,0.001808546580766,0.006286473168294
1,0,0,1,0,1,0,0,0,0,0,0,6.199999809265138,0.970000000000000,0.790000000000000,0.780000000000000,0.680000000000000,0.840000000000000,1,0.000327603165166,0.032851459502283
1,0,0,1,0,1,0,0,0,0,0,0,5.949999809265138,0.975000000000000,0.730000000000000,0.680000000000000,0.660000000000000,0.810000000000000,0,0.004814451644097,0.048230290049899
1,0,0,1,0,1,0,0,0,0,0,0,5.900000095367433,0.990000000000000,0.760000000000000,0.690000000000000,0.740000000000000,0.820000000000000,0,0.023872416007405,0.028702277397368
1,0,0,1,1,0,0,0,0,0,0,0,5.599999904632568,0.985000000000000,0.760000000000000,0.720000000000000,0.640000000000000,0.730000000000000,0,0.033426921505308,0.048230290049899
0,1,0,0,0,1,0,0,0,0,0,0,6.300000190734862,0.955000000000000,0.740000000000000,0.760000000000000,0.680000000000000,0.800000000000000,1,0.291118794991664,0.000320916927653
0,1,0,0,0,0,0,0,0,1,0,0,6.000000000000000,0.940000000000000,0.740000000000000,0.800000000000000,0.770000000000000,0.790000000000000,1,0.000475684742861,0.000049078775711
0,1,0,0,0,0,0,0,0,1,0,0,6.300000190734862,0.920000000000000,0.740000000000000,0.730000000000000,0.660000000000000,0.720000000000000,2,0.000163269561350,0.000009569331604
0,1,0,0,0,1,0,0,0,0,0,4,6.149999618530273,0.960000000000000,0.730000000000000,0.750000000000000,0.710000000000000,0.780000000000000,1,0.000840880093148,0.074738851278838
0,0,1,0,0,1,0,0,0,0,5,5,6.599999904632567,0.940000000000000,0.760000000000000,0.730000000000000,0.760000000000000,0.790000000000000,2,0.004039497573161,0.253315247030184
0,1,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.930000000000000,0.750000000000000,0.770000000000000,0.710000000000000,0.790000000000000,1,0.000195170512798,0.004850619309779
0,1,0,0,0,1,0,0,0,0,0,3,6.300000190734862,0.920000000000000,0.760000000000000,0.800000000000000,0.760000000000000,0.810000000000000,2,0.000475194329151,0.077837612284952
0,0,1,0,1,0,0,0,0,0,5,5,6.699999809265138,0.950000000000000,0.750000000000000,0.790000000000000,0.740000000000000,0.780000000000000,2,0.005092558685105,0.260501020937304
1,0,0,1,1,0,0,0,0,0,0,0,6.000000000000000,0.900000000000000,0.780000000000000,0.690000000000000,0.720000000000000,0.860000000000000,0,0.001327740733462,0.048918200576319
1,0,0,1,0,1,0,0,0,0,0,0,6.199999809265138,0.950000000000000,0.560000000000000,0.720000000000000,0.760000000000000,0.750000000000000,0,0.183503419072274,0.354502775632097
1,0,0,1,0,1,0,0,0,0,0,0,6.000000000000000,0.940000000000000,0.740000000000000,0.750000000000000,0.570000000000000,0.740000000000000,2,0.000045501094240,0.000072169247337
1,0,0,1,0,0,0,0,0,1,0,0,6.150000095367433,0.985000000000000,0.820000000000000,0.780000000000000,0.820000000000000,0.860000000000000,0,0.010653623269923,0.013392797968062
1,0,0,1,0,0,0,0,0,1,0,0,6.400000095367433,0.990000000000000,0.850000000000000,0.950000000000000,0.830000000000000,0.980000000000000,0,0.309934440657646,0.100264589157563
1,0,0,1,0,1,0,0,0,0,0,0,6.550000190734862,0.970000000000000,0.760000000000000,0.770000000000000,0.840000000000000,0.780000000000000,0,0.000283647806574,0.100264589157563
1,0,0,1,0,1,0,0,0,0,0,0,6.400000095367433,0.970000000000000,0.580000000000000,0.680000000000000,0.560000000000000,0.590000000000000,0,0.000000000000000,0.000000000000000
1,0,0,1,0,1,0,0,0,0,0,0,6.300000190734862,0.990000000000000,0.950000000000000,0.730000000000000,0.690000000000000,0.600000000000000,0,0.000000000000000,0.000000000000000
1,0,0,0,0,1,0,0,0,0,0,0,6.400000095367433,0.860000000000000,0.710000000000000,0.740000000000000,0.650000000000000,0.750000000000000,0,0.001283682806722,0.014369161272282
1,0,0,0,0,0,0,0,0,1,0,0,5.900000095367433,0.910000000000000,0.720000000000000,0.720000000000000,0.630000000000000,0.740000000000000,1,0.000050591185202,0.026896009297566
1,0,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.900000000000000,0.780000000000000,0.750000000000000,0.730000000000000,0.840000000000000,1,0.000296364941943,0.018830600315598
1,0,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.960000000000000,0.780000000000000,0.750000000000000,0.690000000000000,0.790000000000000,1,0.000150826823672,0.014514818550276
1,0,0,0,0,1,0,0,0,0,0,0,5.599999904632568,0.880000000000000,0.710000000000000,0.690000000000000,0.610000000000000,0.710000000000000,0,0.003245508203119,0.000280344234526
1,0,0,0,0,0,0,0,0,1,0,0,6.149999618530273,0.930000000000000,0.830000000000000,0.860000000000000,0.810000000000000,0.920000000000000,0,0.004453686172250,0.003038487022763
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.930000000000000,0.740000000000000,0.720000000000000,0.670000000000000,0.800000000000000,0,0.000196577250049,0.003038487022763
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.950000000000000,0.700000000000000,0.730000000000000,0.610000000000000,0.750000000000000,0,0.000313217621622,0.001683121071825
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.940000000000000,0.780000000000000,0.790000000000000,0.660000000000000,0.820000000000000,1,0.000131840675352,0.000001224950684
1,0,0,0,1,0,0,0,0,0,0,0,5.850000381469727,0.855000000000000,0.720000000000000,0.690000000000000,0.640000000000000,0.680000000000000,1,0.002593613031591,0.006496889961626
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.910000000000000,0.760000000000000,0.730000000000000,0.680000000000000,0.790000000000000,0,0.010222376020709,0.009448552280984
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.860000000000000,0.750000000000000,0.700000000000000,0.660000000000000,0.750000000000000,1,0.000045057958245,0.016250514004868
1,0,0,0,1,0,0,0,0,0,0,0,6.099999904632567,0.910000000000000,0.740000000000000,0.670000000000000,0.650000000000000,0.720000000000000,0,0.001119720000131,0.036332891478006
0,1,0,0,0,1,0,0,0,0,0,4,6.400000095367433,0.940000000000000,0.770000000000000,0.810000000000000,0.800000000000000,0.850000000000000,1,0.310316758103838,0.005762208611501
0,1,0,0,0,1,0,0,0,0,1,2,6.000000000000000,0.975000000000000,0.740000000000000,0.760000000000000,0.720000000000000,0.770000000000000,0,0.007805525546330,0.002740106859392
0,1,0,0,1,0,0,0,0,0,1,3,6.400000095367433,0.930000000000000,0.730000000000000,0.800000000000000,0.630000000000000,0.760000000000000,1,0.000172290310536,0.010666247231198
0,1,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.960000000000000,0.690000000000000,0.670000000000000,0.730000000000000,0.720000000000000,1,0.004453686172250,0.002659883255646
0,1,0,0,1,0,0,0,0,0,0,4,6.199999809265138,0.930000000000000,0.730000000000000,0.710000000000000,0.710000000000000,0.740000000000000,1,0.000054116389168,0.064533836500517
0,1,0,0,0,0,0,0,0,1,0,0,5.949999809265138,0.955000000000000,0.730000000000000,0.750000000000000,0.690000000000000,0.760000000000000,1,0.004656958519203,0.016762883611202
0,1,0,0,1,0,0,0,0,0,0,0,5.649999618530273,0.950000000000000,0.710000000000000,0.680000000000000,0.640000000000000,0.710000000000000,0,0.000023968957835,0.007072723369728
0,1,0,0,1,0,0,0,0,0,0,2,6.000000000000000,0.930000000000000,0.720000000000000,0.660000000000000,0.620000000000000,0.720000000000000,0,0.001397988107002,0.004046557499003
1,0,0,1,1,0,0,0,0,0,0,0,6.300000190734862,0.950000000000000,0.730000000000000,0.690000000000000,0.660000000000000,0.780000000000000,0,0.015484644492338,0.084558884318242
1,0,0,1,1,0,0,0,0,0,0,0,5.800000190734862,0.880000000000000,0.780000000000000,0.590000000000000,0.720000000000000,0.840000000000000,1,0.000175524232505,0.068108883703907
1,0,0,1,1,0,0,0,0,0,0,0,6.800000190734862,0.980000000000000,0.610000000000000,0.790000000000000,0.760000000000000,0.890000000000000,0,0.438048513050984,0.068108883703907
1,0,0,1,1,0,0,0,0,0,0,0,6.300000190734862,0.910000000000000,0.760000000000000,0.650000000000000,0.750000000000000,0.750000000000000,0,0.000010220017130,0.003563606425908
1,0,0,1,0,0,0,0,0,1,0,0,6.300000190734862,0.950000000000000,0.820000000000000,0.600000000000000,0.650000000000000,0.840000000000000,0,0.000175524232505,0.068108883703907
1,0,0,1,1,0,0,0,0,0,0,0,6.400000095367433,0.910000000000000,0.790000000000000,0.770000000000000,0.660000000000000,0.780000000000000,1,0.001940944468411,0.001100502065573
1,0,0,1,0,0,0,0,0,1,0,0,6.199999809265138,0.980000000000000,0.550000000000000,0.600000000000000,0.540000000000000,0.560000000000000,0,0.000175524232505,0.009617278476979
1,0,0,1,1,0,0,0,0,0,0,0,6.099999904632567,0.950000000000000,0.750000000000000,0.810000000000000,0.850000000000000,0.960000000000000,0,0.017742641014885,0.111476683361361
1,0,0,1,1,0,0,0,0,0,0,0,6.750000000000000,0.950000000000000,0.780000000000000,0.910000000000000,0.820000000000000,0.870000000000000,1,0.172829808131489,0.111476683361361
1,0,0,1,1,0,0,0,0,0,0,0,6.599999904632567,0.970000000000000,0.800000000000000,0.720000000000000,0.870000000000000,0.770000000000000,1,0.172829808131489,0.111476683361361
1,0,0,1,1,0,0,0,0,0,0,0,5.849999904632567,0.980000000000000,0.570000000000000,0.680000000000000,0.670000000000000,0.650000000000000,1,0.017742641014885,0.047276295300932
1,0,0,1,0,0,1,0,0,0,0,0,6.800000190734862,0.850000000000000,0.760000000000000,0.780000000000000,0.610000000000000,0.670000000000000,0,0.209430584957905,0.000000000000000
1,0,0,1,1,0,0,0,0,0,0,0,6.550000190734862,0.910000000000000,0.700000000000000,0.650000000000000,0.640000000000000,0.710000000000000,0,0.001493832464167,0.000000000000000
1,0,0,0,0,1,0,0,0,0,0,0,6.350000381469727,0.930000000000000,0.660000000000000,0.650000000000000,0.600000000000000,0.700000000000000,0,0.000452552205961,0.000364349999982
1,0,0,1,1,0,0,0,0,0,0,0,5.800000190734862,0.955000000000000,0.790000000000000,0.770000000000000,0.790000000000000,0.890000000000000,2,0.000067615539364,0.001936271808725
1,0,0,1,0,1,0,0,0,0,0,0,6.349999904632567,0.960000000000000,0.830000000000000,0.850000000000000,0.720000000000000,0.900000000000000,0,0.002117997888334,0.262627550312317
1,0,0,1,1,0,0,0,0,0,0,0,6.300000190734862,0.960000000000000,0.780000000000000,0.770000000000000,0.740000000000000,0.820000000000000,1,0.000198566850450,0.002757301815825
1,0,0,1,1,0,0,0,0,0,0,0,6.000000000000000,0.960000000000000,0.700000000000000,0.730000000000000,0.560000000000000,0.730000000000000,0,0.001144651325889,0.003293565050137
1,0,0,1,1,0,0,0,0,0,0,0,6.300000190734862,0.930000000000000,0.730000000000000,0.730000000000000,0.700000000000000,0.820000000000000,0,0.005488842729985,0.006696762850760
1,0,0,0,0,0,0,0,0,1,0,0,6.099999904632567,0.960000000000000,0.750000000000000,0.770000000000000,0.760000000000000,0.800000000000000,0,0.002782477296066,0.001671580537740
1,0,0,0,0,0,0,0,0,1,0,0,6.199999809265138,0.920000000000000,0.710000000000000,0.700000000000000,0.670000000000000,0.770000000000000,0,0.000260968699317,0.005073683839991
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.950000000000000,0.740000000000000,0.750000000000000,0.640000000000000,0.800000000000000,0,0.000260968699317,0.012580885345138
1,0,0,0,0,1,0,0,0,0,0,0,6.050000190734862,0.915000000000000,0.750000000000000,0.750000000000000,0.670000000000000,0.780000000000000,1,0.005774165363692,0.000239393403932
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.960000000000000,0.740000000000000,0.750000000000000,0.730000000000000,0.770000000000000,0,0.001416971457617,0.010537441301941
0,1,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.930000000000000,0.730000000000000,0.700000000000000,0.730000000000000,0.780000000000000,1,0.003227350233925,0.050398403996469
1,0,0,0,0,0,0,0,0,1,0,0,5.949999809265138,0.900000000000000,0.760000000000000,0.710000000000000,0.650000000000000,0.780000000000000,1,0.000000000000000,0.000000000000000
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.940000000000000,0.700000000000000,0.700000000000000,0.610000000000000,0.730000000000000,0,0.006359964604029,0.000310141470717
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.970000000000000,0.750000000000000,0.780000000000000,0.670000000000000,0.810000000000000,1,0.006849796112148,0.000444456211696
1,0,0,0,0,1,0,0,0,0,0,0,5.599999904632568,0.960000000000000,0.860000000000000,0.810000000000000,0.860000000000000,0.900000000000000,1,0.000440013845760,0.035997871148868
1,0,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.950000000000000,0.800000000000000,0.790000000000000,0.750000000000000,0.840000000000000,1,0.000001546417671,0.021539381449296
1,0,0,0,0,0,0,0,0,1,0,0,5.900000095367433,0.970000000000000,0.750000000000000,0.750000000000000,0.720000000000000,0.790000000000000,0,0.001100546260643,0.004150745704032
1,0,0,0,0,0,0,0,0,1,0,0,6.000000000000000,0.930000000000000,0.660000000000000,0.740000000000000,0.620000000000000,0.730000000000000,1,0.000000185701388,0.015493318376895
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.945000000000000,0.710000000000000,0.740000000000000,0.650000000000000,0.760000000000000,1,0.000292406806825,0.000940735986999
1,0,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.930000000000000,0.820000000000000,0.810000000000000,0.790000000000000,0.870000000000000,1,0.000066411423619,0.011362092976918
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.960000000000000,0.750000000000000,0.750000000000000,0.680000000000000,0.770000000000000,1,0.000023862696576,0.001656875976252
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.940000000000000,0.750000000000000,0.730000000000000,0.690000000000000,0.790000000000000,1,0.002956507057380,0.019132369093971
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.950000000000000,0.770000000000000,0.760000000000000,0.720000000000000,0.830000000000000,1,0.006048507461065,0.004123671011805
1,0,0,0,0,0,0,0,0,1,0,0,5.699999809265138,0.950000000000000,0.750000000000000,0.800000000000000,0.710000000000000,0.800000000000000,1,0.010880713966025,0.005222447078720
1,0,0,1,0,1,0,0,0,0,0,0,5.699999809265138,0.940000000000000,0.830000000000000,0.860000000000000,0.820000000000000,0.910000000000000,1,0.059606087882142,0.001089032653190
0,1,0,0,0,0,0,0,0,1,1,4,6.300000190734862,0.950000000000000,0.770000000000000,0.790000000000000,0.750000000000000,0.830000000000000,2,0.000007854856381,0.001847475475059
0,1,0,0,0,1,0,0,0,0,1,3,6.400000095367433,0.920000000000000,0.760000000000000,0.770000000000000,0.740000000000000,0.820000000000000,0,0.305630092939187,0.002909895026846
0,1,0,0,0,0,1,0,0,0,0,2,5.949999809265138,0.960000000000000,0.720000000000000,0.760000000000000,0.700000000000000,0.800000000000000,1,0.003183160269894,0.011663072713204
0,1,0,0,0,1,0,0,0,0,2,4,6.000000000000000,0.930000000000000,0.720000000000000,0.750000000000000,0.700000000000000,0.790000000000000,1,0.000454921898877,0.022350124140038
0,0,1,0,1,0,0,0,0,0,1,4,6.400000095367433,0.920000000000000,0.760000000000000,0.750000000000000,0.750000000000000,0.800000000000000,1,0.001923284369087,0.195964908620934
1,0,0,1,0,1,0,0,0,0,0,0,5.500000000000000,0.900000000000000,0.620000000000000,0.670000000000000,0.660000000000000,0.690000000000000,0,0.000000000000000,0.000000000000000
1,0,0,1,1,0,0,0,0,0,0,0,6.199999809265138,0.930000000000000,0.760000000000000,0.710000000000000,0.710000000000000,0.800000000000000,1,0.000305477486676,0.001272312701974
1,0,0,1,1,0,0,0,0,0,0,0,6.300000190734862,0.925000000000000,0.750000000000000,0.690000000000000,0.670000000000000,0.810000000000000,1,0.002868491137915,0.014340589986653
1,0,0,1,1,0,0,0,0,0,0,0,6.050000190734862,0.940000000000000,0.760000000000000,0.670000000000000,0.650000000000000,0.930000000000000,0,0.317199724504877,0.141812091388788
1,0,0,1,0,1,0,0,0,0,0,0,6.599999904632567,0.850000000000000,0.740000000000000,0.810000000000000,0.620000000000000,0.750000000000000,0,0.041169383825167,0.010588518018435
1,0,0,1,0,1,0,0,0,0,0,0,6.400000095367433,0.940000000000000,0.710000000000000,0.880000000000000,0.860000000000000,0.930000000000000,1,0.269394919410094,0.141812091388788
1,0,0,1,0,1,0,0,0,0,0,0,5.800000190734862,0.945000000000000,0.720000000000000,0.750000000000000,0.830000000000000,0.820000000000000,0,0.000571488146889,0.141812091388788
1,0,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.885000000000000,0.710000000000000,0.740000000000000,0.610000000000000,0.730000000000000,0,0.001206535092743,0.031676359738380
1,0,0,0,0,1,0,0,0,0,0,0,6.050000190734862,0.930000000000000,0.720000000000000,0.760000000000000,0.640000000000000,0.760000000000000,1,0.004042073267750,0.000318394299705
1,0,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.990000000000000,0.730000000000000,0.770000000000000,0.670000000000000,0.790000000000000,1,0.000009772360498,0.033758237352977
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.900000000000000,0.680000000000000,0.710000000000000,0.590000000000000,0.770000000000000,0,0.013368998907588,0.010266193804155
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.930000000000000,0.720000000000000,0.710000000000000,0.650000000000000,0.740000000000000,1,0.000160723097951,0.042552860356608
1,0,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.930000000000000,0.690000000000000,0.680000000000000,0.630000000000000,0.730000000000000,0,0.000961939183215,0.004527625772433
1,0,0,0,0,0,0,0,0,1,0,0,5.949999809265138,0.910000000000000,0.760000000000000,0.740000000000000,0.680000000000000,0.790000000000000,0,0.000240760321342,0.013990179476710
1,0,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.920000000000000,0.720000000000000,0.710000000000000,0.640000000000000,0.740000000000000,0,0.000221924487637,0.000053343503353
1,0,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.910000000000000,0.840000000000000,0.790000000000000,0.760000000000000,0.870000000000000,1,0.000044267967994,0.011442241028050
1,0,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.915000000000000,0.780000000000000,0.760000000000000,0.650000000000000,0.780000000000000,1,0.000168942946923,0.009334908077693
